time,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40
15,6.10216582754457,6.57390029621337,6.63518441238357,6.85347527687534,6.40914083597054,6.25146253090211,6.5364938729029,5.95863744689532,6.41790480232685,5.46238912419408,6.54671029433703,6.62824141935637,6.86885013454843,6.29709359744492,5.25895017028787,6.52058225348361,7.17428745842828,6.6297342078053,6.83880342860122,5.96278675224672,6.77641190060509,6.28611130244933,7.03106649911812,7.07941559689989,6.14901923036401,6.67869433729318,5.66144569145241,6.06903164136144,6.34012054805231,6.00779763897359,6.70344228815951,7.58639969187106,6.67183030375258,6.40353787362547,5.29010047185531,6.72641587829321,6.94693491803717,6.62416493916959,6.48175335684371,6.22223041984348
15.5,5.98384697938814,6.67277172972511,6.457780784295,6.92422131200261,5.96965188375458,6.14459420161638,6.39087227191781,6.03796796773294,6.14968171282898,5.74577346463319,6.1164058719382,6.17369048754387,7.10001992480275,6.07590071450943,5.29652118833361,6.08675974383676,7.01371661699773,6.47051189563138,6.95476077168642,6.05748081353812,6.81341815230933,6.34453597161712,6.46338532617441,6.64447462883015,5.9029609905357,6.09746234781352,6.27285192859938,6.07129836758908,6.30330897822605,5.94104310545262,6.47873637793713,7.3375456411519,7.15079866176592,6.4519329851111,5.28856527939188,6.17685400608449,6.98293088833504,6.40287481866776,6.65331503642917,6.01402351599511
16,6.14122775633786,6.2811409158041,6.65483220368528,6.40839223952115,6.36310881612628,6.17193716093597,6.24543135667549,5.56254835553157,6.5883991214939,5.3983272714009,6.14068934887725,5.80931996697687,6.77897971366579,6.3973047208471,5.53045854011876,6.31919039925525,7.0223681977463,5.86725515939877,6.69186940971028,5.79247527933271,6.4706520723359,6.38673453410199,6.45242382374901,7.13234115105232,5.82290110676753,6.41390927852306,6.39153798660358,6.53606030015015,6.48924436587429,5.73645242929287,6.30896399096148,7.44629213293353,6.38191762978047,6.3985530198695,5.18206927808753,6.36445494176293,6.8380090787215,6.5584949908617,6.35157942279059,6.45131995053674
16.5,5.94017402049489,6.43401610228795,6.16482084427028,6.51902851199307,5.97739369999272,5.96793080290326,6.45634211866681,6.21970721742364,6.22549306913892,5.61988192700335,6.42403523126484,6.21933992457216,6.72022946413983,5.7683866881557,5.47155866265101,6.2351492473294,7.11337141150686,6.40411554678129,6.77558871421048,5.86186641508579,6.52265061177441,6.02495487845735,6.55440841769124,6.93040647145055,6.2538993740578,6.33289256385965,6.12636613693661,6.45771528305269,6.18243365434238,5.9253314694562,6.31861062460915,7.11212190285002,6.4206434470915,6.53670723945113,5.24895545231134,6.52884092022732,7.26095012619209,6.66667161381128,6.59954660109398,6.27995188442067
17,6.13472671156789,6.38517220693616,6.15160204758222,6.3849043015514,6.23034559939188,5.86814098196717,6.77295807036754,5.93638983995521,6.32600480816107,5.23845726578344,6.54347287774792,6.20922265144488,6.93146892772298,5.91420716834812,5.06960218130926,6.0018146272232,6.74846635824808,6.13472360176322,6.78830831975984,6.03261684455653,6.42785299537595,6.46635854188865,6.74270392590734,6.90634217529013,6.02363883097143,6.68125562510217,6.09733900590761,6.05029028847538,6.50638563697904,5.69968419655137,6.40645020651772,7.28567155321324,6.74876730111034,6.29024671386673,5.62844527117439,6.06545707608377,6.59090913319007,6.86106911563217,6.57350712691341,6.12168785956921
17.5,6.00101087250439,6.43491733333669,5.85175161507362,6.38730036219644,6.28124024779385,5.73889949816428,6.37111651281821,5.6035828335056,6.09606705680108,5.26816192168288,6.32698156449603,5.82533140476698,6.80781142976153,5.83248930662839,5.22562432780812,6.12179116615907,6.47120304082726,6.16708057571996,6.54852162978046,6.06611196466085,6.49179452406344,5.9191168203393,6.09365146246541,6.55428023609442,5.87416295732403,6.13449493826705,6.15138990774895,6.26176444230216,6.14559668513707,5.26154021541192,6.03597577680144,7.43787278328892,6.84377733473633,6.12346375682982,5.63574320038151,6.27369081658295,6.91310007560041,6.67863740022636,6.15822016945466,6.19054641451704
18,6.08149825137916,6.49414224519964,6.40091766507095,6.64168061625223,6.50457139256576,6.25980905166501,6.54573407521758,5.59453466627201,6.16728228765396,5.45374764127063,5.81686367118936,6.10523271898039,6.61877126045976,5.78166841977599,5.40608563762027,5.82295917282765,6.95669049569629,5.91625512203327,6.46013341436459,5.79837413519677,6.40034334998531,6.08552534113183,6.23550664716743,6.46340465146642,5.91072972526723,5.97053292432185,6.02669557644981,6.35253619835999,6.42532125068814,5.28052682278728,6.08483802576521,7.52644161342224,6.83811757182336,6.54988074963799,4.97522966447703,6.46666659602278,6.75482912327519,6.20431526170153,6.31658308578856,5.78178377477927
18.5,5.71851746898931,6.46871658315503,5.94105545477736,6.55175136353784,6.09212549460046,5.96710063253106,6.42972390415762,5.63466277276698,6.12412628366971,5.00889016547054,6.24196189176887,5.56448983177188,6.90868861610093,6.24995066788435,5.23254903567093,5.88189220391579,6.74412403133188,6.24866193861512,6.86640220484932,6.06019299846475,6.53114984959978,6.3008056291648,6.29076925359963,6.95297279684892,6.02494710116884,6.29588195788437,5.85508728514612,5.90090017299411,6.45461368700594,5.58177962809969,6.30297618447149,7.36179993985575,6.32036701414174,6.24485884955354,5.33096750945369,6.1174396798966,6.75822389280775,6.21213644097924,6.81105902469769,6.60465514348376
19,5.79409554581395,6.5565376090394,5.94176146238054,6.69980738334922,6.24780085468695,5.92638061259273,6.29819106225641,5.67752720789301,5.84891914488528,5.15197234548147,6.19334221963596,5.949504821804,6.53505548922225,5.64334629730772,5.75975698710693,6.12462169731121,6.81492778177821,6.1299870699649,6.57354997299913,5.97005990493685,6.49627777656202,6.0496261134539,6.55289476528782,7.24522091841748,6.27899509250168,6.26965349317359,5.51782825817849,6.31663978665492,6.60999866402266,5.06357485104903,6.31449421435586,7.4411347655661,6.59217534901018,6.42942068013139,4.87726307322703,5.99125851473735,6.55902559676922,6.54562526204491,6.99702335156288,6.20955029277179
19.5,6.01485519443038,6.52729132326907,6.60400561973831,6.45103066962458,6.36305778049094,6.09020502879695,6.37457947895732,5.64677395762525,6.36019224269938,5.39908065583238,6.15089098921834,5.83722464641896,7.05781848428531,5.56545417862591,5.32443903591621,6.13734737061907,6.74283149718245,6.02762629999463,6.83553371238679,5.67114274817757,6.38142850976931,6.52762226929668,5.90375935562118,6.79008818379155,5.96352067223259,6.15387620202442,5.77656326342818,6.08993321142487,6.68256975508957,5.38360610023253,6.1598529855045,7.28047008592059,6.29582705922352,6.27881174112986,4.84031153904782,6.17698877492171,6.52204516319294,6.42884812674622,6.4983120272629,5.98737406526266
20,5.80031725755229,6.16722294595563,6.0219466789138,6.38060655893673,6.00183583042275,5.53906398793371,6.28208121008243,5.79673901129793,6.14292765423589,5.54153437057049,5.56406152450203,5.77341246566382,6.62525643868536,5.86570011839433,5.39652955275032,5.80155351244616,6.65491558666192,5.97210648276492,6.80311912034316,5.57464101458694,6.04681898075145,5.92811826939333,6.26762504924014,6.43802212279168,6.19116271786849,6.17600591777455,6.0756486044408,5.9601018674744,6.42613316080805,5.67426446301056,6.03735064338645,7.24472519997655,6.85235684231909,6.32538096248523,5.19014859568897,6.31670075104747,6.86580367599714,6.36065744430423,6.1874639697028,6.04719337908781
20.5,5.62892731876858,6.35710669332472,5.69889667129837,6.19565756196265,6.06479727536899,5.76025633533641,6.2899701780884,5.19366797525336,5.92123560757003,5.19168637430234,6.26449923029837,6.07595034898472,6.43373194711802,5.47664763503367,5.09468294012858,6.0977267004193,6.27526905207536,6.01820504928336,6.53878590953372,5.49227666526514,6.40473857930888,6.07408548797785,6.19588352912262,6.86827515775545,5.90042178190648,6.14830993733126,5.81493940140497,5.90294110712893,6.40668472361062,5.63558979160669,6.45146833400612,7.32146038394458,6.48756836827867,6.09924707106632,4.42895690226545,6.25352520918866,6.81990433035192,6.30276347623299,6.49312699648425,6.05589835668014
21,6.01409547685559,6.23691811295486,5.83650360925549,6.33012034480724,6.15553371397084,5.0775855365884,6.26315667949465,5.456773897389,5.78462977583973,5.29720469741325,6.00046553213289,5.73172807165846,6.40911136068828,5.511569820919,5.03992115384845,5.64453928546,6.62664005791628,5.97234790206086,6.44243640501195,5.81864979627951,6.40458491450038,5.82420212516029,6.59336848233036,6.75809891145862,5.85590358843595,6.33532483517262,5.72519206495386,5.665390598512,6.42263085031911,5.15496144666304,5.78547623473755,6.80505598623127,6.59577930672043,6.29204915628731,4.64265959597488,6.03940365114291,6.44597618049519,6.42253016377962,6.54248185125844,6.05776681905827
21.5,5.96309975725029,6.32531434450482,5.6214885200978,6.28815655709597,6.00977885856997,5.66059029973628,6.46881543713144,5.45560585661287,6.30819337684153,5.25721943173291,5.91225773362588,5.73983399540952,6.6209896361348,5.4754257716431,5.39056108984279,5.53962623488556,6.71055209673044,6.22983435458947,6.43154396651611,5.44919935882333,6.1212906867377,6.24677951322736,6.69658944331257,6.99469233413816,5.84282061859197,6.0440289221613,5.52246109770127,5.78871508794222,5.86243796462568,5.42141512593692,6.02321763496791,7.33226090286652,6.4811737904432,5.95689700595482,4.84006187035919,6.12594467511059,6.68259304438204,6.5106311807211,6.63375921945251,6.4120840170347
22,5.51258726354945,6.23963369543971,5.83504464408261,6.56292566429569,5.95895129850958,5.49827294782115,6.39765133152606,5.60837446307314,6.04321858893642,5.06634985452607,5.87691280218164,5.58633594056366,6.64990828443637,5.49796891106354,5.23971338669571,5.5492928005644,6.24074906456549,5.97834187628781,6.57613828565429,5.67412328989918,6.52530388754189,6.10429164038432,6.32769211772424,6.51680323969648,6.19439473597237,6.25470490311572,5.88992071136552,6.09035904462298,6.27934265853419,5.55486092404133,5.9039829995567,7.32019385993485,6.47141294897512,6.17498846208096,4.47918660132203,6.11582281022261,7.00768024410351,5.78091147251761,6.49552401949214,5.91249288977219
22.5,5.50318822652668,6.17299152257923,5.99265492297942,6.00041396244788,5.95407780392279,5.60498623171291,6.46679604155441,5.39225410802735,6.11793383207738,5.16519556186527,6.02647484680705,5.82418538093802,6.62034084968726,5.71411516723472,5.45803298588502,5.58846663224642,6.62972406926039,5.76353668211972,6.47402982213867,5.61618196101381,6.26488070763045,6.29056286307829,6.20217245254951,6.54311142787227,6.19579538712014,5.70645446933579,5.56940106137563,5.74211074841529,6.66252845103917,5.12768580537398,5.43340589285685,7.07184323107186,5.98118720040462,5.89173507953907,4.5275756801529,5.97207327476489,6.67239550492032,5.69406568464831,6.27506103005326,5.6805239964864
23,5.87989627306603,6.39730122138449,5.94934530252584,6.08637304634611,6.00560642659819,5.53742001053043,6.4851248260442,5.265813252083,5.18742552809768,5.30378420081111,6.29588123595603,6.08609159684712,6.53581607238307,5.47441917470812,5.09851448767847,5.97169771333108,6.18214713858618,6.20857390312066,6.90558447245838,5.56724342328753,6.40735952396694,6.27891173303791,6.12486288966699,6.80323405823562,6.17763494591903,6.21315681025174,5.49002721778752,5.63976979226534,6.12471866394516,4.86626647344405,6.3204458464582,7.07529382679749,6.40062749150492,6.05369189789613,4.3208776502307,6.16935829344375,6.54419110570279,6.38294864982964,5.94159693317697,6.04912133211015
23.5,5.34555021725916,6.21110692132085,5.5348933761746,6.88837656185029,5.90884269867625,5.63697258734973,6.340923287379,5.44015870147745,6.00373808277625,5.40214300557593,6.11132730947178,5.81514246727465,6.34457743876512,5.56152370048411,5.00351120206448,5.63632451066567,6.49615366142534,5.730105181627,6.3254547636399,5.64792945545286,6.45462703636613,5.79959053447689,6.37222610953927,6.56025319002173,6.10473370567905,5.84301003399596,5.53777218394251,6.00320974615461,6.11496035559473,5.08356421890155,5.69173135857816,7.25013497573389,6.26080198082601,6.19733161866814,4.13178600805478,5.89042327411363,6.67366398340686,6.00592419729859,6.64247767838391,5.74225528361876
24,5.55401344924072,6.1974999746083,5.46075828112046,6.5146349748071,5.92745920095791,5.35563080981947,6.04135115791986,5.51076686582335,5.9970005435106,5.3873930191368,5.96175656721537,5.8085247054596,6.50598512716686,4.95856991723095,5.08597577583246,5.83434950942518,6.23184385442603,5.82513350306763,6.42705407916608,5.60290303319455,5.98219857654576,6.00100280379595,6.12712028643873,6.71551224428445,5.91957348697082,6.11710104380018,5.55872713683248,5.43702210959375,6.07874950265887,4.99704869256788,5.97340956522509,7.38984769703659,6.33229793009012,6.46352413568112,4.48704850091366,5.93518672793471,6.50478143060004,5.93875697812015,6.31069389798331,5.68860882804263
24.5,5.81249852445923,6.12302344283467,5.98452506240116,6.33615300421781,5.95062505484812,5.36213620488386,6.54222962207685,5.30031236420675,5.72248881940621,5.20739179250412,5.86437589479374,5.75147377773962,6.72891870790839,5.62994287935517,4.9252288335702,5.77558184484642,6.0648688190897,5.67754690680555,6.55745267300618,5.40779639392599,6.3442590281576,5.40720143471165,6.4227046268548,6.30266663964049,6.1634464738925,5.73650715582153,5.57358893020138,5.33923427698782,6.25738693919796,4.96699596957979,5.56677044735389,7.12396812836873,5.92153795977299,5.83804798134724,4.23523490072713,5.98396399886779,6.54360844283549,6.361833515557,5.8965726037572,6.00578526344008
25,5.58246734210646,6.3243514524177,5.41155601570889,6.26723834322188,5.84823129682845,5.52377623951283,6.24609706622047,5.48157644717895,6.01196531927758,4.86822706063887,6.09143877670822,5.41178771155423,6.76045268437832,5.5884786501802,5.2793851635593,5.5434848340388,6.25055003953204,5.58547964251447,6.58716497589696,5.42352733053599,5.87179153311983,6.18241732018576,6.26454328724491,6.68346479432539,5.79482759080863,5.85135615463915,5.24785411946872,5.61680848628135,6.01025899782111,5.11849666074486,5.23928111091179,7.56613032399011,5.89089147090464,6.03205754714018,4.23032574299899,5.81549278161772,6.2496770052797,6.2902581525901,6.432483105733,5.68561287444612
25.5,5.44405054389367,5.86207151187909,5.699527570754,6.24450654702875,5.83346921932849,5.59565432952147,6.05072858262478,5.39743238285178,5.45739026789249,4.99975418196798,6.18030939930146,6.09514069434689,6.50363759290839,5.3742924664172,5.23706059282899,5.39917285991876,6.21797579026574,5.65335016953827,6.36111362946799,5.36887036481686,5.92669541665755,5.91082485334517,6.36992433413775,6.55162853133808,5.71922357074028,5.58217107522117,5.7125273629858,5.41802201623283,6.44129049040998,4.81542966491974,5.57036066762559,7.05287249342579,5.87000888952845,5.90880388207003,4.29872967723195,5.98181954424145,6.52171871734382,6.05408362528743,6.42331907369528,5.75002571860555
26,5.39155258661927,6.21413048275017,6.16802983479186,5.86107453643678,6.01161021796617,5.51679965893567,5.52773377877989,5.11724259282286,5.96552272274853,4.78989688880142,5.86048513302606,5.69971782093257,6.39420237643403,5.09988804838895,4.90634371601091,5.60899358481541,6.5578125374425,5.59702401359723,5.97547659402447,5.83413770737482,6.07485310822336,6.23405478989739,5.97246428944474,6.58210391615262,5.74794353578672,5.65829231753896,5.51877023448291,5.28402697388571,5.60693216313571,4.91318337710854,5.69542103096073,7.15430635686298,5.88163311223674,5.90932589336231,4.13650702311405,5.98393184726671,6.22413544962201,5.86770235173397,6.51912406983894,6.09646625215438
26.5,5.16799238635835,5.70069868127699,5.86768513532562,5.93430720609394,5.87630274565064,5.01250454232885,5.95960387812406,5.31949751186024,5.54176984511055,5.11578346253408,5.69029310960055,5.61939261631604,6.46706931314303,4.86318838111272,5.03324947834379,5.0438905304928,6.30563130287208,5.82045055098361,6.83074405645139,5.09121412184803,6.0248715644731,6.09947188372001,6.4988892830575,6.60792914345278,5.92376032635941,6.01673093554886,5.8459165301354,5.35736828176559,5.81977185582273,5.08567355892985,5.70834690513678,7.08527275153647,6.03426566670612,5.65290305093092,3.95740981209285,5.78487652756126,6.35258267808005,6.17947930089144,5.94172908736741,5.34381172768793
27,5.33723761258529,6.23817823220283,5.74086170541393,6.37057351058915,6.24316839707445,5.23999949974608,6.19331519721198,5.14397294627079,5.55313805194226,4.91793296720865,5.81235618485332,5.49256173170862,6.33039525217337,5.32346658004359,4.96857973808682,5.54361242977725,6.38543834166898,5.69952650624134,5.90302750731564,5.01303403090656,5.63794313902982,5.66655549668903,6.21253927538616,6.36162544699325,5.51400002920763,5.95936634487287,5.41395463799911,5.27130514447724,5.66906267060412,4.54800976058792,5.48255019622319,7.13682770399755,5.92140628259354,6.11851433200263,3.75452519658275,5.94299386205631,5.99201351312286,6.12270106927527,6.25735393509328,5.54517130162137
27.5,5.17767753544815,5.31116666687464,5.9516378751942,6.44056679309788,5.58742382236984,5.50780250895138,6.08538001014055,4.76439932801361,5.28538151768525,4.93834015250365,6.2857579716946,5.37178476611803,6.28145588131767,5.00658059939133,5.12665379641353,5.13279235376564,6.31884143024255,5.77608497347631,5.95368168398562,5.36657332661556,5.92099540169689,5.88852541317474,6.15399944823478,6.3277297353472,5.85499603038372,5.83121107901832,5.28486181063291,5.82000163820585,5.77240689717441,4.64909315163939,5.28458149118682,7.19712433271174,5.93615778238141,5.71071397004677,3.99512692657995,5.4260440301417,6.52142135361947,6.59486986587873,5.90092149101255,5.43697067890849
28,5.32231670006891,5.82070805979177,5.4968108094879,6.16387787319665,5.78469805291719,5.22869968466099,6.16719361424569,4.9216203038732,5.47476373892232,5.07192745224006,5.77172412999115,5.62226938705239,5.72821105371121,4.64427635591481,4.88528945177077,5.68445191212123,6.2154195314113,5.53943728832262,6.24967039926781,5.70742579123257,5.53542933936268,5.97055174890068,6.073549876154,6.57775512312436,6.00923711739339,6.04961359778766,5.40533678447949,5.42804024177267,6.07927759592605,4.43426015192169,5.40904681737881,7.07400085020521,6.02534724461141,5.60207122278072,3.78852912415957,5.63318177928052,6.31632542812112,6.07804889677124,6.10395738706664,5.78409050234086
28.5,5.21352316366874,5.81395639234119,5.03392786070529,5.87999884349871,5.69642802428648,5.24101098949165,5.78015929466236,4.8453503584398,5.41090513511082,4.89752090814441,6.05056130153772,5.87170225433564,6.33627528666009,5.1809373955007,4.79521885085572,5.02857846438779,6.22115824685546,5.71471113298702,6.18437067443057,5.20029544605952,6.11151975636231,5.90949576606393,5.99554783979989,6.4423067366194,6.20534258040614,5.81177210326268,5.1212328620579,5.33349346651163,6.11378150200633,4.61215230720019,5.41990474607206,7.30430546957389,5.68379392191988,6.19895070189625,4.01668063248026,5.39577602146781,5.90266659355999,6.09084199852009,6.1385815270285,5.68869987933932
29,5.15052038999724,5.56231797708965,5.39544749862724,5.91862026863729,5.80604156619241,5.13402289986043,5.85625533851443,4.70503247112133,5.56875022539294,4.8510215057098,5.67981157930392,5.29870204599455,6.46345262922936,4.48678975744552,4.76638087537799,4.77700392711983,6.22839272992627,5.61257533467804,6.62470474758825,5.16221379660588,5.49885643187526,5.81983835465495,6.19191968368901,6.31256606341397,5.69436935852339,5.74161886727278,5.05011755125745,5.17419732427742,5.95481821077656,4.58570714698992,5.37177643529458,6.76273278475829,5.83193153906008,5.9534651858304,3.26367206840641,5.78754772024252,6.01584773030609,6.18902094099313,6.10794817978399,5.70384167548251
29.5,5.32551146972064,6.12298018477488,5.25347865555928,5.96415949756706,5.49796874827476,5.05852504277073,5.48508329721711,4.96032276311557,5.63804448252891,4.68185494877189,6.10732009077259,5.60739893834172,6.43226899327159,4.8173197539159,4.97414998710388,5.20634023863941,6.44606174954169,5.68006957345712,6.14647989915315,5.2479060759507,5.72966470723979,5.88969904637709,5.30542305524089,6.23572989174565,5.92068596849287,5.37362089008419,4.95098901103138,5.16308474625197,5.66998827562444,4.57345602631191,5.36729630375983,6.72565026462572,5.85228264790604,5.73027778011551,3.74382652075752,5.69081145395182,6.23451165135828,6.19131839501249,5.90567673898571,5.69846615523578
30,4.91122013829255,6.21221811353122,5.49607813497417,5.78411902221219,5.73112027745249,5.45272195207709,6.05913992005356,4.87442693037852,5.29444704996428,4.70367082042594,5.89405881600078,5.6800911103088,6.2501292663619,4.82911686135106,4.76146123871218,5.29006805846686,5.86465380650106,5.97447442219634,6.46533955576995,4.87290281491942,5.65579626635053,5.62556739070268,6.1258017548698,6.33348988963531,5.59579801182014,5.70194441727654,5.0548423607403,5.31998344804096,6.16763226158538,4.82932623563877,5.17604396057266,6.98272753771683,5.74937257889076,6.05615095793704,3.67389317247947,5.87299531563651,6.01703029812309,5.78688092855605,6.30287951251361,5.75794531833008
